"tube","session","root.len.prod","root.len.mort","root.len.stand","rhiz.len.prod","rhiz.len.mort","rhiz.len.stand","myc.prod","myc.mort","myc.stand","tube.east","tube.north","ring","block","co2treat","ntreat","fulldate","year","mo","doe","doy"
29,91,3.37190080045432,0,10.9988170205271,0,0,3.46984592961609,0,0,0,1.99648029786844,227.184506382921,3,2,1,1,2007-06-12,2007,6,3449,162
30,91,1.72616024541994,0,29.40033858463,0,0,5.17574680914538,0,0,0,1.89798862958539,222.942211838242,3,2,1,1,2007-06-12,2007,6,3449,162
31,91,3.68411872552525,0,23.0317189217167,0,0,4.55726445884308,0,0,0,-7.15595601899253,230.137970327543,3,2,1,1,2007-06-12,2007,6,3449,162
32,91,0,0,6.45986600581755,0,0,2.15636822083948,0,0,0,-8.51656489690314,230.129854870543,3,2,1,1,2007-06-12,2007,6,3449,162
33,91,0,0,3.67868381515148,0,0,8.52489558510084,0,0,0,-10.1819755033672,228.928189790243,3,2,1,1,2007-06-12,2007,6,3449,162
35,91,0.327042939164053,0,10.8362995188764,0,-0.817708110206412,11.434034137654,0,0,0,-1.75632508108452,241.625111308262,3,2,1,0,2007-06-12,2007,6,3449,162
36,91,0.404441047815195,0,28.0954048458577,0.239644324394268,-1.90449900617144,19.5983566784201,0,0,0,-0.427197265283505,246.73611116136,3,2,1,0,2007-06-12,2007,6,3449,162
38,91,3.16601654463962,0,44.8169841346862,0,-1.07144243522143,11.8001276880996,0,0,0,131.9991158778,316.25872155639,4,3,1,0,2007-06-12,2007,6,3449,162
39,91,0,0,21.3522225845682,0,-4.20298684800674,36.2976811120311,0,0,0,133.51737910484,315.89147977918,4,3,1,0,2007-06-12,2007,6,3449,162
40,91,0,0,17.0646771541055,0,-5.13083404952522,42.5597846091166,0,0,0,120.374459544567,309.722729188392,4,3,1,0,2007-06-12,2007,6,3449,162
41,91,0.935542220640723,0,6.38994337154092,0,-6.72880566248648,25.4066439146422,0,0,0,119.302030817482,307.734152317727,4,3,1,0,2007-06-12,2007,6,3449,162
42,91,0,0,10.2657278311534,0,-0.505170873814325,2.80832407796792,0,0,0,117.685840817869,303.806082073302,4,3,1,0,2007-06-12,2007,6,3449,162
43,91,0,0,8.41041794714198,0,-0.411466589029427,43.8527403968844,0,0,0,113.467739281492,314.55913465151,4,3,1,1,2007-06-12,2007,6,3449,162
44,91,0.356074283451115,0,11.2501414169321,0,-4.63390719027506,8.14571845484407,0,0,0,109.37935835955,313.96182697251,4,3,1,1,2007-06-12,2007,6,3449,162
45,91,0,0,11.4096931018388,0,0,9.38320678771298,0,0,0,108.320991150716,315.790725048179,4,3,1,1,2007-06-12,2007,6,3449,162
46,91,0,0,8.26263025876457,0,-0.408892961152528,33.0438020914843,0,0,0,118.361646355229,324.07084982471,4,3,1,1,2007-06-12,2007,6,3449,162
47,91,0,0,17.4901988039013,0,-2.60329745980655,13.2333853273704,0,0,0,118.40911013529,325.51118734285,4,3,1,1,2007-06-12,2007,6,3449,162
48,91,0.817022324300816,0,1.33653317374567,0,-7.95348864375649,15.7395904096443,0,0,0,117.915430733629,327.877797083958,4,3,1,1,2007-06-12,2007,6,3449,162
49,91,0,0,2.85034174249391,0,0,1.90203520479133,0,0,0,22.5056070418115,120.349846758796,5,2,0,1,2007-06-12,2007,6,3449,162
50,91,2.99145091780876,0,27.9632499092435,0,-2.46755140771412,10.0840607331687,0,0,0,26.6759942895578,119.743577796122,5,2,0,1,2007-06-12,2007,6,3449,162
51,91,2.29205754860415,0,24.749778949525,0,0,4.50708439814965,0,0,0,28.3925992504049,120.018794738012,5,2,0,1,2007-06-12,2007,6,3449,162
53,91,0,0,24.3922883195914,0,0,16.6031048235941,0,0,0,19.524150362894,109.045581873764,5,2,0,1,2007-06-12,2007,6,3449,162
54,91,0,-1.75768263330131,9.15287891650587,0,0,8.10550883429608,0,0,0,19.6456451567674,106.132685543379,5,2,0,1,2007-06-12,2007,6,3449,162
55,91,0,0,6.96320274598022,0,-1.49743088930486,10.4684030421908,0,0,0,14.1680710631876,115.684176955481,5,2,0,0,2007-06-12,2007,6,3449,162
56,91,0,0,12.7835870678041,0,0,24.5011855416378,0,0,0,12.9028354322694,116.449165312867,5,2,0,0,2007-06-12,2007,6,3449,162
57,91,2.71301292081172,0,47.8020735612849,9.50769179037264,-2.67109604714079,46.316826765098,0,0,0,9.93991920368886,116.296335077776,5,2,0,0,2007-06-12,2007,6,3449,162
58,91,0,0,0,0,0,1.22480878235334,0,0,0,16.55459294105,124.858778148039,5,2,0,0,2007-06-12,2007,6,3449,162
59,91,0.708789969408479,0,9.1191360059312,0,-4.58788089678007,13.3814178588384,0,0,0,16.845590742682,128.38958863911,5,2,0,0,2007-06-12,2007,6,3449,162
60,91,0,0,15.6884520314126,1.19262598449919,0,14.0913146192065,0,0,0,16.3606067095891,129.704399928931,5,2,0,0,2007-06-12,2007,6,3449,162
61,91,6.85322338318651,0,18.3037287441098,0,0,7.2623783773098,0,0,0,163.800685296065,164.121567317579,6,3,0,1,2007-06-12,2007,6,3449,162
62,91,0,0,3.33471955857684,0,-2.18605025162784,5.43809261937881,0,0,0,166.721742091595,161.639267072616,6,3,0,1,2007-06-12,2007,6,3449,162
63,91,0,0,3.3319153754084,0,-0.737730350769363,23.8358785588228,0,0,0,170.185834434808,161.706123821096,6,3,0,1,2007-06-12,2007,6,3449,162
64,91,3.27426316751196,0,9.27172509422695,0,0,7.90473001387503,0,0,0,158.160305300194,154.562457466387,6,3,0,1,2007-06-12,2007,6,3449,162
65,91,0,0,22.5524150213682,0,0,0,0,0,0,158.277962215774,152.816721362976,6,3,0,1,2007-06-12,2007,6,3449,162
66,91,0,0,16.5019270030228,0,0,2.43326387316375,0,0,0,157.795122961006,148.816005188868,6,3,0,1,2007-06-12,2007,6,3449,162
67,91,0.659645169058684,0,6.3480116240201,0,0,7.14131999482418,0,0,0,NA,NA,6,3,0,0,2007-06-12,2007,6,3449,162
68,91,0,0,1.51397898466474,1.77752030841774,-2.09885856131344,16.2108969004093,0,0,0,147.714739134704,159.695299341689,6,3,0,0,2007-06-12,2007,6,3449,162
69,91,0,0,13.3164350643049,14.3687214348101,0,19.3446039807571,0,0,0,145.08939986545,160.867562602333,6,3,0,0,2007-06-12,2007,6,3449,162
70,91,0,0,0,3.52411038476771,-0.709228864616566,17.2620715853822,0,0,0,156.150898796888,165.490053450557,6,3,0,0,2007-06-12,2007,6,3449,162
72,91,0,0,5.66937150228059,0,-1.44886506081584,19.8322060096076,0,0,0,156.137004822907,172.20390611372,6,3,0,0,2007-06-12,2007,6,3449,162
1,92,0,0,1.53886714327306,0,0,0,0,0,0,NA,NA,1,1,0,0,2007-07-21,2007,7,3488,201
2,92,0,0,3.61769500066495,0,0,0,0,0,0,NA,NA,1,1,0,0,2007-07-21,2007,7,3488,201
3,92,0,0,6.29811397218718,0,0,0,0,0,0,26.0791734837054,463.610890423291,1,1,0,0,2007-07-21,2007,7,3488,201
4,92,0,0,3.84745944712221,0,0,0,0,0,0,NA,NA,1,1,0,1,2007-07-21,2007,7,3488,201
5,92,0,0,9.15034217894665,0,0,0,0,0,0,15.6143176607629,454.174897515308,1,1,0,1,2007-07-21,2007,7,3488,201
6,92,0,0,5.92613883252126,0,0,0,0,0,0,NA,NA,1,1,0,1,2007-07-21,2007,7,3488,201
7,92,0,0,9.02974651616,0,0,0,0,0,0,6.58275624231656,456.863868576625,1,1,0,1,2007-07-21,2007,7,3488,201
8,92,0,0,7.98880777361894,0,0,0,0,0,0,4.65237782536246,457.263283072285,1,1,0,1,2007-07-21,2007,7,3488,201
9,92,0,0,0.764253821317193,0,0,0,0,0,0,3.13529002206533,457.374502798104,1,1,0,1,2007-07-21,2007,7,3488,201
10,92,0,-0.436625748542875,11.5180026107425,0,0,0,0,0,0,7.33250505321454,461.468185754259,1,1,0,0,2007-07-21,2007,7,3488,201
11,92,0,0,1.78422879904457,0,0,0,0,0,0,10.4543812194987,469.053045249221,1,1,0,0,2007-07-21,2007,7,3488,201
12,92,0,0,2.93686088556774,0,0,0,0,0,0,10.0229852608838,472.093382604188,1,1,0,0,2007-07-21,2007,7,3488,201
13,92,0,0,11.603224765616,0,0,0,0,0,0,143.536193306607,495.877808000882,2,1,1,1,2007-07-21,2007,7,3488,201
16,92,0,0,1.7036364600294,0,0,0,0,0,0,140.595017872302,487.901071091808,2,1,1,1,2007-07-21,2007,7,3488,201
17,92,0.795215605085239,0,17.2433791958426,0,0,0,0,0,0,140.728408357868,486.744740681272,2,1,1,1,2007-07-21,2007,7,3488,201
18,92,0,0,23.4575686424625,0,0,0,0,0,0,140.219190874618,485.408309514947,2,1,1,1,2007-07-21,2007,7,3488,201
19,92,0,0,8.70097693526995,0,0,0,0,0,0,134.595592049068,490.905496200262,2,1,1,0,2007-07-21,2007,7,3488,201
20,92,0.659403329833246,0,10.9619096662735,0,0,0,0,0,0,130.444634020807,491.143390762066,2,1,1,0,2007-07-21,2007,7,3488,201
21,92,0.902437665563211,0,14.0833755665542,0,0,0,0,0,0,128.662965565304,490.975697765585,2,1,1,0,2007-07-21,2007,7,3488,201
22,92,0,0,5.6719826610164,0,0,0,0,0,0,136.377607528524,498.564578075477,2,1,1,0,2007-07-21,2007,7,3488,201
23,92,3.7095978163652,0,30.4337381893912,0,0,0,0,0,0,136.400437860386,504.643310219923,2,1,1,0,2007-07-21,2007,7,3488,201
24,92,0,0,2.07203520604032,0,0,0,0,0,0,136.189125755376,506.099511883354,2,1,1,0,2007-07-21,2007,7,3488,201
25,92,0,0,2.48177373365805,0,0,0,0,0,0,4.48253601800892,237.310912134074,3,2,1,0,2007-07-21,2007,7,3488,201
26,92,0,0,3.99034521614423,0,0,0,0,0,0,6.61267268904914,237.467322102073,3,2,1,0,2007-07-21,2007,7,3488,201
27,92,0,0,0.454785742783511,0,0,0,0,0,0,10.3310760296254,237.707309305496,3,2,1,0,2007-07-21,2007,7,3488,201
28,92,3.50676834114223,0,37.8921554913047,0,0,0,0,0,0,1.97464556146879,230.613774146605,3,2,1,1,2007-07-21,2007,7,3488,201
29,92,0,0,10.9988170205271,0,0,0,0,0,0,1.99648029786844,227.184506382921,3,2,1,1,2007-07-21,2007,7,3488,201
30,92,0,0,29.40033858463,0,0,0,0,0,0,1.89798862958539,222.942211838242,3,2,1,1,2007-07-21,2007,7,3488,201
31,92,0,0,23.0317189217167,0,0,0,0,0,0,-7.15595601899253,230.137970327543,3,2,1,1,2007-07-21,2007,7,3488,201
32,92,0,-0.591754452994061,5.86811155282349,0,0,0,0,0,0,-8.51656489690314,230.129854870543,3,2,1,1,2007-07-21,2007,7,3488,201
33,92,0,0,3.67868381515148,0,0,0,0,0,0,-10.1819755033672,228.928189790243,3,2,1,1,2007-07-21,2007,7,3488,201
35,92,2.58220105072562,0,13.418500569602,0,0,0,0,0,0,-1.75632508108452,241.625111308262,3,2,1,0,2007-07-21,2007,7,3488,201
36,92,1.03431853553162,0,29.1297233813893,0,0,0,0,0,0,-0.427197265283505,246.73611116136,3,2,1,0,2007-07-21,2007,7,3488,201
38,92,0,0,44.8169841346862,0,0,0,0,0,0,131.9991158778,316.25872155639,4,3,1,0,2007-07-21,2007,7,3488,201
39,92,0,0,21.3522225845682,0,0,0,0,0,0,133.51737910484,315.89147977918,4,3,1,0,2007-07-21,2007,7,3488,201
40,92,0.772089237362747,0,17.8367663914683,0,0,0,0,0,0,120.374459544567,309.722729188392,4,3,1,0,2007-07-21,2007,7,3488,201
41,92,0,0,6.38994337154092,0,0,0,0,0,0,119.302030817482,307.734152317727,4,3,1,0,2007-07-21,2007,7,3488,201
42,92,0,-0.610984411448617,9.65474341970476,0,0,0,0,0,0,117.685840817869,303.806082073302,4,3,1,0,2007-07-21,2007,7,3488,201
43,92,0,0,8.41041794714198,0,0,0,0,0,0,113.467739281492,314.55913465151,4,3,1,1,2007-07-21,2007,7,3488,201
44,92,0,0,11.2501414169321,0,0,0,0,0,0,109.37935835955,313.96182697251,4,3,1,1,2007-07-21,2007,7,3488,201
45,92,0.642720815560721,0,12.0524139173995,0,0,0,0,0,0,108.320991150716,315.790725048179,4,3,1,1,2007-07-21,2007,7,3488,201
46,92,0,0,8.26263025876457,0,0,0,0,0,0,118.361646355229,324.07084982471,4,3,1,1,2007-07-21,2007,7,3488,201
47,92,0,0,17.4901988039013,0,0,0,0,0,0,118.40911013529,325.51118734285,4,3,1,1,2007-07-21,2007,7,3488,201
48,92,0,0,1.33653317374567,0,0,0,0,0,0,117.915430733629,327.877797083958,4,3,1,1,2007-07-21,2007,7,3488,201
50,92,0,0,27.9632499092435,0,0,0,0,0,0,26.6759942895578,119.743577796122,5,2,0,1,2007-07-21,2007,7,3488,201
51,92,8.34731342800763,-1.34686279055557,31.7502295869771,0,0,0,0,0,0,28.3925992504049,120.018794738012,5,2,0,1,2007-07-21,2007,7,3488,201
53,92,3.42048129380177,0,27.8127696133932,0,0,0,0,0,0,19.524150362894,109.045581873764,5,2,0,1,2007-07-21,2007,7,3488,201
54,92,2.29839672105062,-2.4532795176699,8.99799611988659,0,0,0,0,0,0,19.6456451567674,106.132685543379,5,2,0,1,2007-07-21,2007,7,3488,201
55,92,0,0,6.96320274598022,0,0,0,0,0,0,14.1680710631876,115.684176955481,5,2,0,0,2007-07-21,2007,7,3488,201
56,92,0,0,13.9760155134593,0,0,0,0,0,0,12.9028354322694,116.449165312867,5,2,0,0,2007-07-21,2007,7,3488,201
57,92,3.46228294347294,0,51.2643565047578,0,0,0,0,0,0,9.93991920368886,116.296335077776,5,2,0,0,2007-07-21,2007,7,3488,201
59,92,0,0,9.1191360059312,0,0,0,0,0,0,16.845590742682,128.38958863911,5,2,0,0,2007-07-21,2007,7,3488,201
60,92,0,-0.31209456900866,15.376357462404,0,0,0,0,0,0,16.3606067095891,129.704399928931,5,2,0,0,2007-07-21,2007,7,3488,201
61,92,0,0,18.3037287441098,0,0,0,0,0,0,163.800685296065,164.121567317579,6,3,0,1,2007-07-21,2007,7,3488,201
62,92,0,0,3.33471955857684,0,0,0,0,0,0,166.721742091595,161.639267072616,6,3,0,1,2007-07-21,2007,7,3488,201
63,92,11.8579620404217,0,15.1898774158301,0,0,0,0,0,0,170.185834434808,161.706123821096,6,3,0,1,2007-07-21,2007,7,3488,201
64,92,0,0,9.27172509422695,0,0,0,0,0,0,158.160305300194,154.562457466387,6,3,0,1,2007-07-21,2007,7,3488,201
65,92,0,0,22.5524150213682,0,0,0,0,0,0,158.277962215774,152.816721362976,6,3,0,1,2007-07-21,2007,7,3488,201
66,92,0,0,16.5019270030228,0,0,0,0,0,0,157.795122961006,148.816005188868,6,3,0,1,2007-07-21,2007,7,3488,201
67,92,0,0,6.3480116240201,0,0,0,0,0,0,NA,NA,6,3,0,0,2007-07-21,2007,7,3488,201
68,92,2.50276915670354,0,4.01674814136828,0,0,0,0,0,0,147.714739134704,159.695299341689,6,3,0,0,2007-07-21,2007,7,3488,201
69,92,0,0,13.3164350643049,0,0,0,0,0,0,145.08939986545,160.867562602333,6,3,0,0,2007-07-21,2007,7,3488,201
70,92,0,0,0,0,0,0,0,0,0,156.150898796888,165.490053450557,6,3,0,0,2007-07-21,2007,7,3488,201
72,92,0,0,5.66937150228059,0,0,0,0,0,0,156.137004822907,172.20390611372,6,3,0,0,2007-07-21,2007,7,3488,201
1,93,0,0,1.53886714327306,0,0,0,0,0,0,NA,NA,1,1,0,0,2007-08-16,2007,8,3514,227
2,93,0.382846393282941,0,4.00054139394789,0,0,0,0,0,0,NA,NA,1,1,0,0,2007-08-16,2007,8,3514,227
3,93,0.156736917585913,0,6.45485088977309,0,0,0,0,0,0,26.0791734837054,463.610890423291,1,1,0,0,2007-08-16,2007,8,3514,227
4,93,0,0,3.84745944712221,0,0,0,0,0,0,NA,NA,1,1,0,1,2007-08-16,2007,8,3514,227
5,93,0,0,9.15034217894665,0,0,0,0,0,0,15.6143176607629,454.174897515308,1,1,0,1,2007-08-16,2007,8,3514,227
6,93,0,0,5.92613883252126,0,0,0,0,0,0,NA,NA,1,1,0,1,2007-08-16,2007,8,3514,227
7,93,0,0,9.02974651616,0,0,0,0,0,0,6.58275624231656,456.863868576625,1,1,0,1,2007-08-16,2007,8,3514,227
8,93,0,0,7.98880777361894,0,0,0,0,0,0,4.65237782536246,457.263283072285,1,1,0,1,2007-08-16,2007,8,3514,227
9,93,0,0,0.764253821317193,0,0,0,0,0,0,3.13529002206533,457.374502798104,1,1,0,1,2007-08-16,2007,8,3514,227
10,93,0,0,11.5180026107425,0,0,0,0,0,0,7.33250505321454,461.468185754259,1,1,0,0,2007-08-16,2007,8,3514,227
11,93,0,0,1.78422879904457,0,0,0,0,0,0,10.4543812194987,469.053045249221,1,1,0,0,2007-08-16,2007,8,3514,227
12,93,0,0,2.93686088556774,0,0,0,0,0,0,10.0229852608838,472.093382604188,1,1,0,0,2007-08-16,2007,8,3514,227
13,93,0,0,11.603224765616,0,0,0,0,0,0,143.536193306607,495.877808000882,2,1,1,1,2007-08-16,2007,8,3514,227
16,93,0,0,1.7036364600294,0,0,0,0,0,0,140.595017872302,487.901071091808,2,1,1,1,2007-08-16,2007,8,3514,227
17,93,1.51501948362492,0,18.7583986794675,0,0,0,0,0,0,140.728408357868,486.744740681272,2,1,1,1,2007-08-16,2007,8,3514,227
18,93,0,0,23.4575686424625,0,0,0,0,0,0,140.219190874618,485.408309514947,2,1,1,1,2007-08-16,2007,8,3514,227
19,93,0,-0.865700052220286,7.83527688304967,0,0,0,0,0,0,134.595592049068,490.905496200262,2,1,1,0,2007-08-16,2007,8,3514,227
20,93,0,0,10.9619096662735,0,0,0,0,0,0,130.444634020807,491.143390762066,2,1,1,0,2007-08-16,2007,8,3514,227
21,93,0,0,14.0833755665542,0,0,0,0,0,0,128.662965565304,490.975697765585,2,1,1,0,2007-08-16,2007,8,3514,227
22,93,0,0,5.6719826610164,0,0,0,0,0,0,136.377607528524,498.564578075477,2,1,1,0,2007-08-16,2007,8,3514,227
23,93,0,-0.819751770662391,29.6139864187288,0,0,0,0,0,0,136.400437860386,504.643310219923,2,1,1,0,2007-08-16,2007,8,3514,227
24,93,0,0,2.07203520604032,0,0,0,0,0,0,136.189125755376,506.099511883354,2,1,1,0,2007-08-16,2007,8,3514,227
25,93,1.03987688951943,0,3.52165062317749,0,0,0,0,0,0,4.48253601800892,237.310912134074,3,2,1,0,2007-08-16,2007,8,3514,227
26,93,0,0,3.99034521614423,0,0,0,0,0,0,6.61267268904914,237.467322102073,3,2,1,0,2007-08-16,2007,8,3514,227
27,93,0,0,0.454785742783511,0,0,0,0,0,0,10.3310760296254,237.707309305496,3,2,1,0,2007-08-16,2007,8,3514,227
28,93,0,0,37.8921554913047,0,0,0,0,0,0,1.97464556146879,230.613774146605,3,2,1,1,2007-08-16,2007,8,3514,227
29,93,0,0,10.9988170205271,0,0,0,0,0,0,1.99648029786844,227.184506382921,3,2,1,1,2007-08-16,2007,8,3514,227
30,93,0,0,29.40033858463,0,0,0,0,0,0,1.89798862958539,222.942211838242,3,2,1,1,2007-08-16,2007,8,3514,227
31,93,2.1115423319674,-0.59131686922584,24.5519443844582,0,0,0,0,0,0,-7.15595601899253,230.137970327543,3,2,1,1,2007-08-16,2007,8,3514,227
32,93,0,0,5.86811155282349,0,0,0,0,0,0,-8.51656489690314,230.129854870543,3,2,1,1,2007-08-16,2007,8,3514,227
33,93,0,-1.68177313032633,1.99691068482515,0,0,0,0,0,0,-10.1819755033672,228.928189790243,3,2,1,1,2007-08-16,2007,8,3514,227
35,93,1.52294626331439,0,14.9414468329164,0,0,0,0,0,0,-1.75632508108452,241.625111308262,3,2,1,0,2007-08-16,2007,8,3514,227
36,93,0.996751187023079,0,30.1264745684124,0,0,0,0,0,0,-0.427197265283505,246.73611116136,3,2,1,0,2007-08-16,2007,8,3514,227
38,93,0,0,44.8169841346862,0,0,0,0,0,0,131.9991158778,316.25872155639,4,3,1,0,2007-08-16,2007,8,3514,227
39,93,0,0,21.3522225845682,0,0,0,0,0,0,133.51737910484,315.89147977918,4,3,1,0,2007-08-16,2007,8,3514,227
40,93,0,0,17.8367663914683,0,0,0,0,0,0,120.374459544567,309.722729188392,4,3,1,0,2007-08-16,2007,8,3514,227
41,93,0,0,6.38994337154092,0,0,0,0,0,0,119.302030817482,307.734152317727,4,3,1,0,2007-08-16,2007,8,3514,227
42,93,0,0,9.65474341970476,0,0,0,0,0,0,117.685840817869,303.806082073302,4,3,1,0,2007-08-16,2007,8,3514,227
43,93,0,0,8.41041794714198,0,0,0,0,0,0,113.467739281492,314.55913465151,4,3,1,1,2007-08-16,2007,8,3514,227
44,93,0,0,11.2501414169321,0,0,0,0,0,0,109.37935835955,313.96182697251,4,3,1,1,2007-08-16,2007,8,3514,227
45,93,0,0,12.0524139173995,0,0,0,0,0,0,108.320991150716,315.790725048179,4,3,1,1,2007-08-16,2007,8,3514,227
46,93,0,0,8.26263025876457,0,0,0,0,0,0,118.361646355229,324.07084982471,4,3,1,1,2007-08-16,2007,8,3514,227
47,93,0,0,17.4901988039013,0,0,0,0,0,0,118.40911013529,325.51118734285,4,3,1,1,2007-08-16,2007,8,3514,227
48,93,0,0,1.33653317374567,0,0,0,0,0,0,117.915430733629,327.877797083958,4,3,1,1,2007-08-16,2007,8,3514,227
50,93,0,0,27.9632499092435,0,0,0,0,0,0,26.6759942895578,119.743577796122,5,2,0,1,2007-08-16,2007,8,3514,227
51,93,0,0,31.7502295869771,0,0,0,0,0,0,28.3925992504049,120.018794738012,5,2,0,1,2007-08-16,2007,8,3514,227
53,93,0,0,27.8127696133932,0,0,0,0,0,0,19.524150362894,109.045581873764,5,2,0,1,2007-08-16,2007,8,3514,227
54,93,0,0,8.99799611988659,0,0,0,0,0,0,19.6456451567674,106.132685543379,5,2,0,1,2007-08-16,2007,8,3514,227
55,93,0,0,6.96320274598022,0,0,0,0,0,0,14.1680710631876,115.684176955481,5,2,0,0,2007-08-16,2007,8,3514,227
56,93,0,0,13.9760155134593,0,0,0,0,0,0,12.9028354322694,116.449165312867,5,2,0,0,2007-08-16,2007,8,3514,227
57,93,0,0,51.2643565047578,0,0,0,0,0,0,9.93991920368886,116.296335077776,5,2,0,0,2007-08-16,2007,8,3514,227
59,93,0,0,9.1191360059312,0,0,0,0,0,0,16.845590742682,128.38958863911,5,2,0,0,2007-08-16,2007,8,3514,227
60,93,0,0,15.376357462404,0,0,0,0,0,0,16.3606067095891,129.704399928931,5,2,0,0,2007-08-16,2007,8,3514,227
61,93,0,0,18.3037287441098,0,0,0,0,0,0,163.800685296065,164.121567317579,6,3,0,1,2007-08-16,2007,8,3514,227
62,93,0,-0.566628002088812,2.76809155648802,0,0,0,0,0,0,166.721742091595,161.639267072616,6,3,0,1,2007-08-16,2007,8,3514,227
63,93,0,0,15.1898774158301,0,0,0,0,0,0,170.185834434808,161.706123821096,6,3,0,1,2007-08-16,2007,8,3514,227
64,93,0,0,9.27172509422695,0,0,0,0,0,0,158.160305300194,154.562457466387,6,3,0,1,2007-08-16,2007,8,3514,227
65,93,0,0,22.5524150213682,0,0,0,0,0,0,158.277962215774,152.816721362976,6,3,0,1,2007-08-16,2007,8,3514,227
66,93,0,0,16.5019270030228,0,0,0,0,0,0,157.795122961006,148.816005188868,6,3,0,1,2007-08-16,2007,8,3514,227
67,93,0,0,6.3480116240201,0,0,0,0,0,0,NA,NA,6,3,0,0,2007-08-16,2007,8,3514,227
68,93,0.580805048704048,0,4.59755319007233,0,0,0,0,0,0,147.714739134704,159.695299341689,6,3,0,0,2007-08-16,2007,8,3514,227
69,93,0,0,13.3164350643049,0,0,0,0,0,0,145.08939986545,160.867562602333,6,3,0,0,2007-08-16,2007,8,3514,227
70,93,0,0,0,0,0,0,0,0,0,156.150898796888,165.490053450557,6,3,0,0,2007-08-16,2007,8,3514,227
72,93,0,0,5.66937150228059,0,0,0,0,0,0,156.137004822907,172.20390611372,6,3,0,0,2007-08-16,2007,8,3514,227
1,94,0,0,1.53886714327306,0,0,0,0,0,0,NA,NA,1,1,0,0,2007-09-17,2007,9,3546,259
2,94,0,0,4.00054139394789,0,0,0,0,0,0,NA,NA,1,1,0,0,2007-09-17,2007,9,3546,259
3,94,0,0,6.45485088977309,0,0,0,0,0,0,26.0791734837054,463.610890423291,1,1,0,0,2007-09-17,2007,9,3546,259
4,94,0,0,3.84745944712221,0,0,0,0,0,0,NA,NA,1,1,0,1,2007-09-17,2007,9,3546,259
5,94,0,0,9.15034217894665,0,0,0,0,0,0,15.6143176607629,454.174897515308,1,1,0,1,2007-09-17,2007,9,3546,259
6,94,0,0,5.92613883252126,0,0,0,0,0,0,NA,NA,1,1,0,1,2007-09-17,2007,9,3546,259
7,94,0,0,9.02974651616,0,0,0,0,0,0,6.58275624231656,456.863868576625,1,1,0,1,2007-09-17,2007,9,3546,259
8,94,0,0,7.98880777361894,0,0,0,0,0,0,4.65237782536246,457.263283072285,1,1,0,1,2007-09-17,2007,9,3546,259
9,94,0,0,0.764253821317193,0,0,0,0,0,0,3.13529002206533,457.374502798104,1,1,0,1,2007-09-17,2007,9,3546,259
10,94,0,0,11.5180026107425,0,0,0,0,0,0,7.33250505321454,461.468185754259,1,1,0,0,2007-09-17,2007,9,3546,259
11,94,0,0,1.78422879904457,0,0,0,0,0,0,10.4543812194987,469.053045249221,1,1,0,0,2007-09-17,2007,9,3546,259
12,94,0,0,2.93686088556774,0,0,0,0,0,0,10.0229852608838,472.093382604188,1,1,0,0,2007-09-17,2007,9,3546,259
13,94,0,0,11.603224765616,0,0,0,0,0,0,143.536193306607,495.877808000882,2,1,1,1,2007-09-17,2007,9,3546,259
16,94,0,0,1.7036364600294,0,0,0,0,0,0,140.595017872302,487.901071091808,2,1,1,1,2007-09-17,2007,9,3546,259
17,94,0,0,18.7583986794675,0,0,0,0,0,0,140.728408357868,486.744740681272,2,1,1,1,2007-09-17,2007,9,3546,259
18,94,0,0,23.4575686424625,0,0,0,0,0,0,140.219190874618,485.408309514947,2,1,1,1,2007-09-17,2007,9,3546,259
19,94,0,-0.984161540914363,6.8511153421353,0,0,0,0,0,0,134.595592049068,490.905496200262,2,1,1,0,2007-09-17,2007,9,3546,259
20,94,0,0,8.64588019909406,0,0,0,0,0,0,130.444634020807,491.143390762066,2,1,1,0,2007-09-17,2007,9,3546,259
